"No.","Time","Source","Destination","Protocol","Length","Info"
"588","8.696220527","192.168.126.128","10.136.28.34","TCP","54","58096  >  52869 [FIN] Seq=1 Win=1024 Len=0"
"589","8.696285359","192.168.126.128","10.136.28.34","TCP","54","58096  >  2401 [FIN] Seq=1 Win=1024 Len=0"
"590","8.696348838","192.168.126.128","10.136.28.34","TCP","54","58096  >  1086 [FIN] Seq=1 Win=1024 Len=0"
"591","8.696414281","192.168.126.128","10.136.28.34","TCP","54","58096  >  458 [FIN] Seq=1 Win=1024 Len=0"
"592","8.696477459","192.168.126.128","10.136.28.34","TCP","54","58096  >  50002 [FIN] Seq=1 Win=1024 Len=0"
"593","8.696540477","192.168.126.128","10.136.28.34","TCP","54","58096  >  11967 [FIN] Seq=1 Win=1024 Len=0"
"594","8.698962740","192.168.126.128","10.136.28.34","TCP","54","58096  >  25735 [FIN] Seq=1 Win=1024 Len=0"
"595","8.699005360","192.168.126.128","10.136.28.34","TCP","54","58096  >  6 [FIN] Seq=1 Win=1024 Len=0"
"596","8.699032320","192.168.126.128","10.136.28.34","TCP","54","58096  >  2909 [FIN] Seq=1 Win=1024 Len=0"
"597","8.699060072","192.168.126.128","10.136.28.34","TCP","54","58096  >  3369 [FIN] Seq=1 Win=1024 Len=0"
"598","8.699244047","192.168.126.128","10.136.28.34","TCP","54","58096  >  3283 [FIN] Seq=1 Win=1024 Len=0"
"599","8.699289232","192.168.126.128","10.136.28.34","TCP","54","58096  >  2030 [FIN] Seq=1 Win=1024 Len=0"
"600","8.699316082","192.168.126.128","10.136.28.34","TCP","54","58096  >  3871 [FIN] Seq=1 Win=1024 Len=0"
"601","8.699351098","192.168.126.128","10.136.28.34","TCP","54","58096  >  5120 [FIN] Seq=1 Win=1024 Len=0"
"602","8.699377828","192.168.126.128","10.136.28.34","TCP","54","58096  >  5802 [FIN] Seq=1 Win=1024 Len=0"
"603","8.699405330","192.168.126.128","10.136.28.34","TCP","54","58096  >  3221 [FIN] Seq=1 Win=1024 Len=0"
"604","8.699435757","192.168.126.128","10.136.28.34","TCP","54","58096  >  2045 [FIN] Seq=1 Win=1024 Len=0"
"605","8.699462417","192.168.126.128","10.136.28.34","TCP","54","58096  >  5811 [FIN] Seq=1 Win=1024 Len=0"
"606","8.699498935","192.168.126.128","10.136.28.34","TCP","54","58096  >  49176 [FIN] Seq=1 Win=1024 Len=0"
"607","8.699528581","192.168.126.128","10.136.28.34","TCP","54","58096  >  50389 [FIN] Seq=1 Win=1024 Len=0"
"608","8.699556223","192.168.126.128","10.136.28.34","TCP","54","58096  >  5633 [FIN] Seq=1 Win=1024 Len=0"
"609","8.699586169","192.168.126.128","10.136.28.34","TCP","54","58096  >  34571 [FIN] Seq=1 Win=1024 Len=0"
"610","8.699614512","192.168.126.128","10.136.28.34","TCP","54","58096  >  48080 [FIN] Seq=1 Win=1024 Len=0"
"611","8.699644138","192.168.126.128","10.136.28.34","TCP","54","58096  >  3784 [FIN] Seq=1 Win=1024 Len=0"
"612","8.699678813","192.168.126.128","10.136.28.34","TCP","54","58096  >  6123 [FIN] Seq=1 Win=1024 Len=0"
"613","8.699729928","192.168.126.128","10.136.28.34","TCP","54","58096  >  2323 [FIN] Seq=1 Win=1024 Len=0"
"614","8.699794790","192.168.126.128","10.136.28.34","TCP","54","58096  >  4443 [FIN] Seq=1 Win=1024 Len=0"
"615","8.782267761","192.168.126.128","10.136.28.34","TCP","54","58096  >  1047 [FIN] Seq=1 Win=1024 Len=0"
"616","8.782321973","192.168.126.128","10.136.28.34","TCP","54","58096  >  1087 [FIN] Seq=1 Win=1024 Len=0"
"617","8.784751799","192.168.126.128","10.136.28.34","TCP","54","58096  >  617 [FIN] Seq=1 Win=1024 Len=0"
"618","8.784862817","192.168.126.128","10.136.28.34","TCP","54","58096  >  6969 [FIN] Seq=1 Win=1024 Len=0"
"619","8.787397000","192.168.126.128","10.136.28.34","TCP","54","58096  >  2260 [FIN] Seq=1 Win=1024 Len=0"
"620","8.787434179","192.168.126.128","10.136.28.34","TCP","54","58096  >  60020 [FIN] Seq=1 Win=1024 Len=0"
"621","8.787460819","192.168.126.128","10.136.28.34","TCP","54","58096  >  16080 [FIN] Seq=1 Win=1024 Len=0"
"622","8.787488842","192.168.126.128","10.136.28.34","TCP","54","58096  >  8000 [FIN] Seq=1 Win=1024 Len=0"
"623","8.787520191","192.168.126.128","10.136.28.34","TCP","54","58095  >  212 [FIN] Seq=1 Win=1024 Len=0"
"624","8.787549796","192.168.126.128","10.136.28.34","TCP","54","58095  >  8088 [FIN] Seq=1 Win=1024 Len=0"
"625","8.787579542","192.168.126.128","10.136.28.34","TCP","54","58095  >  3880 [FIN] Seq=1 Win=1024 Len=0"
"626","8.790111169","192.168.126.128","10.136.28.34","TCP","54","58095  >  787 [FIN] Seq=1 Win=1024 Len=0"
"627","8.790147497","192.168.126.128","10.136.28.34","TCP","54","58095  >  35500 [FIN] Seq=1 Win=1024 Len=0"
"628","8.790173747","192.168.126.128","10.136.28.34","TCP","54","58095  >  41511 [FIN] Seq=1 Win=1024 Len=0"
"629","8.792658186","192.168.126.128","10.136.28.34","TCP","54","58096  >  52848 [FIN] Seq=1 Win=1024 Len=0"
"630","8.792714141","192.168.126.128","10.136.28.34","TCP","54","58096  >  24 [FIN] Seq=1 Win=1024 Len=0"
"631","8.792756069","192.168.126.128","10.136.28.34","TCP","54","58095  >  119 [FIN] Seq=1 Win=1024 Len=0"
"632","8.792783611","192.168.126.128","10.136.28.34","TCP","54","58095  >  52673 [FIN] Seq=1 Win=1024 Len=0"
"633","8.792809900","192.168.126.128","10.136.28.34","TCP","54","58095  >  1154 [FIN] Seq=1 Win=1024 Len=0"
"634","8.792836460","192.168.126.128","10.136.28.34","TCP","54","58095  >  1199 [FIN] Seq=1 Win=1024 Len=0"
"635","8.792870684","192.168.126.128","10.136.28.34","TCP","54","58095  >  1641 [FIN] Seq=1 Win=1024 Len=0"
"636","8.792961434","192.168.126.128","10.136.28.34","TCP","54","58095  >  20031 [FIN] Seq=1 Win=1024 Len=0"
"637","8.793058286","192.168.126.128","10.136.28.34","TCP","54","58095  >  1098 [FIN] Seq=1 Win=1024 Len=0"
"638","8.793146612","192.168.126.128","10.136.28.34","TCP","54","58095  >  11111 [FIN] Seq=1 Win=1024 Len=0"
"639","8.793241049","192.168.126.128","10.136.28.34","TCP","54","58095  >  8291 [FIN] Seq=1 Win=1024 Len=0"
"640","8.793331018","192.168.126.128","10.136.28.34","TCP","54","58095  >  783 [FIN] Seq=1 Win=1024 Len=0"
"641","8.793424403","192.168.126.128","10.136.28.34","TCP","54","58095  >  49159 [FIN] Seq=1 Win=1024 Len=0"
"642","8.795653513","192.168.126.128","10.136.28.34","TCP","54","58095  >  1061 [FIN] Seq=1 Win=1024 Len=0"
"643","8.795707394","192.168.126.128","10.136.28.34","TCP","54","58095  >  6901 [FIN] Seq=1 Win=1024 Len=0"
"644","8.795734174","192.168.126.128","10.136.28.34","TCP","54","58095  >  5989 [FIN] Seq=1 Win=1024 Len=0"
"645","8.795763389","192.168.126.128","10.136.28.34","TCP","54","58095  >  5004 [FIN] Seq=1 Win=1024 Len=0"
"646","8.795793987","192.168.126.128","10.136.28.34","TCP","54","58095  >  9944 [FIN] Seq=1 Win=1024 Len=0"
"647","8.795820005","192.168.126.128","10.136.28.34","TCP","54","58095  >  2000 [FIN] Seq=1 Win=1024 Len=0"
"648","8.795850783","192.168.126.128","10.136.28.34","TCP","54","58095  >  32780 [FIN] Seq=1 Win=1024 Len=0"
"649","8.795884316","192.168.126.128","10.136.28.34","TCP","54","58095  >  60443 [FIN] Seq=1 Win=1024 Len=0"
"650","8.795937135","192.168.126.128","10.136.28.34","TCP","54","58095  >  3333 [FIN] Seq=1 Win=1024 Len=0"
"651","8.795967562","192.168.126.128","10.136.28.34","TCP","54","58095  >  32 [FIN] Seq=1 Win=1024 Len=0"
"652","8.795994883","192.168.126.128","10.136.28.34","TCP","54","58095  >  2525 [FIN] Seq=1 Win=1024 Len=0"
"653","8.796023928","192.168.126.128","10.136.28.34","TCP","54","58095  >  2161 [FIN] Seq=1 Win=1024 Len=0"
"654","8.796054716","192.168.126.128","10.136.28.34","TCP","54","58095  >  1149 [FIN] Seq=1 Win=1024 Len=0"
"655","8.796083820","192.168.126.128","10.136.28.34","TCP","54","58095  >  7920 [FIN] Seq=1 Win=1024 Len=0"
"656","8.796110210","192.168.126.128","10.136.28.34","TCP","54","58095  >  1186 [FIN] Seq=1 Win=1024 Len=0"
"657","8.796140456","192.168.126.128","10.136.28.34","TCP","54","58095  >  1169 [FIN] Seq=1 Win=1024 Len=0"
"658","8.798709764","192.168.126.128","10.136.28.34","TCP","54","58095  >  9929 [FIN] Seq=1 Win=1024 Len=0"
"659","8.798748407","192.168.126.128","10.136.28.34","TCP","54","58095  >  8899 [FIN] Seq=1 Win=1024 Len=0"
"660","8.798775097","192.168.126.128","10.136.28.34","TCP","54","58095  >  7100 [FIN] Seq=1 Win=1024 Len=0"
"661","8.798801106","192.168.126.128","10.136.28.34","TCP","54","58095  >  1812 [FIN] Seq=1 Win=1024 Len=0"
"662","8.798827375","192.168.126.128","10.136.28.34","TCP","54","58095  >  2006 [FIN] Seq=1 Win=1024 Len=0"
"663","8.798853845","192.168.126.128","10.136.28.34","TCP","54","58095  >  722 [FIN] Seq=1 Win=1024 Len=0"
"664","8.798879583","192.168.126.128","10.136.28.34","TCP","54","58095  >  1112 [FIN] Seq=1 Win=1024 Len=0"
"665","8.798910230","192.168.126.128","10.136.28.34","TCP","54","58095  >  65389 [FIN] Seq=1 Win=1024 Len=0"
"666","8.798950436","192.168.126.128","10.136.28.34","TCP","54","58095  >  3869 [FIN] Seq=1 Win=1024 Len=0"
"667","8.798982165","192.168.126.128","10.136.28.34","TCP","54","58095  >  8084 [FIN] Seq=1 Win=1024 Len=0"
"668","8.799011320","192.168.126.128","10.136.28.34","TCP","54","58095  >  2034 [FIN] Seq=1 Win=1024 Len=0"
"669","8.801510186","192.168.126.128","10.136.28.34","TCP","54","58095  >  1110 [FIN] Seq=1 Win=1024 Len=0"
"670","8.801550131","192.168.126.128","10.136.28.34","TCP","54","58095  >  61900 [FIN] Seq=1 Win=1024 Len=0"
"671","8.801578935","192.168.126.128","10.136.28.34","TCP","54","58095  >  1036 [FIN] Seq=1 Win=1024 Len=0"
"672","8.801610213","192.168.126.128","10.136.28.34","TCP","54","58095  >  1066 [FIN] Seq=1 Win=1024 Len=0"
"673","8.801641352","192.168.126.128","10.136.28.34","TCP","54","58095  >  5431 [FIN] Seq=1 Win=1024 Len=0"
"674","8.801667341","192.168.126.128","10.136.28.34","TCP","54","58095  >  2038 [FIN] Seq=1 Win=1024 Len=0"
"675","8.801698489","192.168.126.128","10.136.28.34","TCP","54","58095  >  2007 [FIN] Seq=1 Win=1024 Len=0"
"676","8.801730429","192.168.126.128","10.136.28.34","TCP","54","58095  >  1032 [FIN] Seq=1 Win=1024 Len=0"
"677","8.801756488","192.168.126.128","10.136.28.34","TCP","54","58095  >  541 [FIN] Seq=1 Win=1024 Len=0"
"678","8.801782547","192.168.126.128","10.136.28.34","TCP","54","58095  >  1310 [FIN] Seq=1 Win=1024 Len=0"
"679","8.801811070","192.168.126.128","10.136.28.34","TCP","54","58095  >  616 [FIN] Seq=1 Win=1024 Len=0"
"680","8.801840145","192.168.126.128","10.136.28.34","TCP","54","58095  >  5961 [FIN] Seq=1 Win=1024 Len=0"
"681","8.801868848","192.168.126.128","10.136.28.34","TCP","54","58095  >  1443 [FIN] Seq=1 Win=1024 Len=0"
"682","8.801898344","192.168.126.128","10.136.28.34","TCP","54","58095  >  8181 [FIN] Seq=1 Win=1024 Len=0"
"683","8.801927348","192.168.126.128","10.136.28.34","TCP","54","58095  >  2135 [FIN] Seq=1 Win=1024 Len=0"
"684","8.801956292","192.168.126.128","10.136.28.34","TCP","54","58095  >  9594 [FIN] Seq=1 Win=1024 Len=0"
"685","8.801988493","192.168.126.128","10.136.28.34","TCP","54","58095  >  3000 [FIN] Seq=1 Win=1024 Len=0"
"686","8.802034780","192.168.126.128","10.136.28.34","TCP","54","58095  >  4005 [FIN] Seq=1 Win=1024 Len=0"
"687","8.802071258","192.168.126.128","10.136.28.34","TCP","54","58095  >  2022 [FIN] Seq=1 Win=1024 Len=0"
"688","8.802097086","192.168.126.128","10.136.28.34","TCP","54","58095  >  10004 [FIN] Seq=1 Win=1024 Len=0"
"689","8.802123085","192.168.126.128","10.136.28.34","TCP","54","58095  >  8083 [FIN] Seq=1 Win=1024 Len=0"
"690","8.855561177","10.136.28.34","192.168.126.128","TCP","60","443  >  57839 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"691","8.882744754","192.168.126.128","10.136.28.34","TCP","54","58095  >  5902 [FIN] Seq=1 Win=1024 Len=0"
"692","8.882869698","192.168.126.128","10.136.28.34","TCP","54","58095  >  1055 [FIN] Seq=1 Win=1024 Len=0"
"693","8.885707691","192.168.126.128","10.136.28.34","TCP","54","58095  >  4002 [FIN] Seq=1 Win=1024 Len=0"
"694","8.885810323","192.168.126.128","10.136.28.34","TCP","54","58095  >  2910 [FIN] Seq=1 Win=1024 Len=0"
"695","8.888358391","192.168.126.128","10.136.28.34","TCP","54","58096  >  3880 [FIN] Seq=1 Win=1024 Len=0"
"696","8.888402103","192.168.126.128","10.136.28.34","TCP","54","58096  >  8088 [FIN] Seq=1 Win=1024 Len=0"
"697","8.888429615","192.168.126.128","10.136.28.34","TCP","54","58096  >  212 [FIN] Seq=1 Win=1024 Len=0"
"698","8.888459260","192.168.126.128","10.136.28.34","TCP","54","58095  >  10778 [FIN] Seq=1 Win=1024 Len=0"
"699","8.888488215","192.168.126.128","10.136.28.34","TCP","54","58095  >  18988 [FIN] Seq=1 Win=1024 Len=0"
"700","8.888518281","192.168.126.128","10.136.28.34","TCP","54","58095  >  16001 [FIN] Seq=1 Win=1024 Len=0"
"701","8.888547466","192.168.126.128","10.136.28.34","TCP","54","58095  >  8011 [FIN] Seq=1 Win=1024 Len=0"
"702","8.891297673","192.168.126.128","10.136.28.34","TCP","54","58096  >  41511 [FIN] Seq=1 Win=1024 Len=0"
"703","8.891409212","192.168.126.128","10.136.28.34","TCP","54","58096  >  35500 [FIN] Seq=1 Win=1024 Len=0"
"704","8.891499151","192.168.126.128","10.136.28.34","TCP","54","58096  >  787 [FIN] Seq=1 Win=1024 Len=0"
"705","8.894025088","192.168.126.128","10.136.28.34","TCP","54","58096  >  49159 [FIN] Seq=1 Win=1024 Len=0"
"706","8.894062247","192.168.126.128","10.136.28.34","TCP","54","58096  >  783 [FIN] Seq=1 Win=1024 Len=0"
"707","8.894091853","192.168.126.128","10.136.28.34","TCP","54","58096  >  8291 [FIN] Seq=1 Win=1024 Len=0"
"708","8.894141556","192.168.126.128","10.136.28.34","TCP","54","58096  >  11111 [FIN] Seq=1 Win=1024 Len=0"
"709","8.894198653","192.168.126.128","10.136.28.34","TCP","54","58096  >  1098 [FIN] Seq=1 Win=1024 Len=0"
"710","8.894256622","192.168.126.128","10.136.28.34","TCP","54","58096  >  20031 [FIN] Seq=1 Win=1024 Len=0"
"711","8.894313148","192.168.126.128","10.136.28.34","TCP","54","58096  >  1641 [FIN] Seq=1 Win=1024 Len=0"
"712","8.894369473","192.168.126.128","10.136.28.34","TCP","54","58096  >  1199 [FIN] Seq=1 Win=1024 Len=0"
"713","8.894425669","192.168.126.128","10.136.28.34","TCP","54","58096  >  1154 [FIN] Seq=1 Win=1024 Len=0"
"714","8.894483046","192.168.126.128","10.136.28.34","TCP","54","58096  >  52673 [FIN] Seq=1 Win=1024 Len=0"
"715","8.894545484","192.168.126.128","10.136.28.34","TCP","54","58096  >  119 [FIN] Seq=1 Win=1024 Len=0"
"716","8.894615705","192.168.126.128","10.136.28.34","TCP","54","58095  >  16016 [FIN] Seq=1 Win=1024 Len=0"
"717","8.894678503","192.168.126.128","10.136.28.34","TCP","54","58095  >  8100 [FIN] Seq=1 Win=1024 Len=0"
"718","8.897252801","192.168.126.128","10.136.28.34","TCP","54","58096  >  1169 [FIN] Seq=1 Win=1024 Len=0"
"719","8.897291634","192.168.126.128","10.136.28.34","TCP","54","58096  >  1186 [FIN] Seq=1 Win=1024 Len=0"
"720","8.897317913","192.168.126.128","10.136.28.34","TCP","54","58096  >  7920 [FIN] Seq=1 Win=1024 Len=0"
"721","8.897343821","192.168.126.128","10.136.28.34","TCP","54","58096  >  1149 [FIN] Seq=1 Win=1024 Len=0"
"722","8.897372906","192.168.126.128","10.136.28.34","TCP","54","58096  >  2161 [FIN] Seq=1 Win=1024 Len=0"
"723","8.897400908","192.168.126.128","10.136.28.34","TCP","54","58096  >  2525 [FIN] Seq=1 Win=1024 Len=0"
"724","8.897440503","192.168.126.128","10.136.28.34","TCP","54","58096  >  32 [FIN] Seq=1 Win=1024 Len=0"
"725","8.897467293","192.168.126.128","10.136.28.34","TCP","54","58096  >  3333 [FIN] Seq=1 Win=1024 Len=0"
"726","8.897493412","192.168.126.128","10.136.28.34","TCP","54","58096  >  60443 [FIN] Seq=1 Win=1024 Len=0"
"727","8.897519541","192.168.126.128","10.136.28.34","TCP","54","58096  >  32780 [FIN] Seq=1 Win=1024 Len=0"
"728","8.897548716","192.168.126.128","10.136.28.34","TCP","54","58096  >  2000 [FIN] Seq=1 Win=1024 Len=0"
"729","8.897577239","192.168.126.128","10.136.28.34","TCP","54","58096  >  9944 [FIN] Seq=1 Win=1024 Len=0"
"730","8.897607045","192.168.126.128","10.136.28.34","TCP","54","58096  >  5004 [FIN] Seq=1 Win=1024 Len=0"
"731","8.897635699","192.168.126.128","10.136.28.34","TCP","54","58096  >  5989 [FIN] Seq=1 Win=1024 Len=0"
"732","8.897664733","192.168.126.128","10.136.28.34","TCP","54","58096  >  6901 [FIN] Seq=1 Win=1024 Len=0"
"733","8.897694740","192.168.126.128","10.136.28.34","TCP","54","58096  >  1061 [FIN] Seq=1 Win=1024 Len=0"
"734","8.900240804","192.168.126.128","10.136.28.34","TCP","54","58096  >  2034 [FIN] Seq=1 Win=1024 Len=0"
"735","8.900359777","192.168.126.128","10.136.28.34","TCP","54","58096  >  8084 [FIN] Seq=1 Win=1024 Len=0"
"736","8.900456018","192.168.126.128","10.136.28.34","TCP","54","58096  >  3869 [FIN] Seq=1 Win=1024 Len=0"
"737","8.900544514","192.168.126.128","10.136.28.34","TCP","54","58096  >  65389 [FIN] Seq=1 Win=1024 Len=0"
"738","8.900644662","192.168.126.128","10.136.28.34","TCP","54","58096  >  1112 [FIN] Seq=1 Win=1024 Len=0"
"739","8.900732937","192.168.126.128","10.136.28.34","TCP","54","58096  >  722 [FIN] Seq=1 Win=1024 Len=0"
"740","8.900831362","192.168.126.128","10.136.28.34","TCP","54","58096  >  2006 [FIN] Seq=1 Win=1024 Len=0"
"741","8.900929957","192.168.126.128","10.136.28.34","TCP","54","58096  >  1812 [FIN] Seq=1 Win=1024 Len=0"
"742","8.901028411","192.168.126.128","10.136.28.34","TCP","54","58096  >  7100 [FIN] Seq=1 Win=1024 Len=0"
"743","8.901121586","192.168.126.128","10.136.28.34","TCP","54","58096  >  8899 [FIN] Seq=1 Win=1024 Len=0"
"744","8.901221523","192.168.126.128","10.136.28.34","TCP","54","58096  >  9929 [FIN] Seq=1 Win=1024 Len=0"
"745","8.903550200","192.168.126.128","10.136.28.34","TCP","54","58096  >  8083 [FIN] Seq=1 Win=1024 Len=0"
"746","8.903597820","192.168.126.128","10.136.28.34","TCP","54","58096  >  10004 [FIN] Seq=1 Win=1024 Len=0"
"747","8.903624349","192.168.126.128","10.136.28.34","TCP","54","58096  >  2022 [FIN] Seq=1 Win=1024 Len=0"
"748","8.903653965","192.168.126.128","10.136.28.34","TCP","54","58096  >  4005 [FIN] Seq=1 Win=1024 Len=0"
"749","8.903685744","192.168.126.128","10.136.28.34","TCP","54","58096  >  3000 [FIN] Seq=1 Win=1024 Len=0"
"750","8.903715059","192.168.126.128","10.136.28.34","TCP","54","58096  >  9594 [FIN] Seq=1 Win=1024 Len=0"
"751","8.903743924","192.168.126.128","10.136.28.34","TCP","54","58096  >  2135 [FIN] Seq=1 Win=1024 Len=0"
"752","8.903772397","192.168.126.128","10.136.28.34","TCP","54","58096  >  8181 [FIN] Seq=1 Win=1024 Len=0"
"753","8.903801321","192.168.126.128","10.136.28.34","TCP","54","58096  >  1443 [FIN] Seq=1 Win=1024 Len=0"
"754","8.903836728","192.168.126.128","10.136.28.34","TCP","54","58096  >  5961 [FIN] Seq=1 Win=1024 Len=0"
"755","8.903862786","192.168.126.128","10.136.28.34","TCP","54","58096  >  616 [FIN] Seq=1 Win=1024 Len=0"
"756","8.903896299","192.168.126.128","10.136.28.34","TCP","54","58096  >  1310 [FIN] Seq=1 Win=1024 Len=0"
"757","8.903925083","192.168.126.128","10.136.28.34","TCP","54","58096  >  541 [FIN] Seq=1 Win=1024 Len=0"
"758","8.903968505","192.168.126.128","10.136.28.34","TCP","54","58096  >  1032 [FIN] Seq=1 Win=1024 Len=0"
"759","8.904001326","192.168.126.128","10.136.28.34","TCP","54","58096  >  2007 [FIN] Seq=1 Win=1024 Len=0"
"760","8.904059255","192.168.126.128","10.136.28.34","TCP","54","58096  >  2038 [FIN] Seq=1 Win=1024 Len=0"
"761","8.904091225","192.168.126.128","10.136.28.34","TCP","54","58096  >  5431 [FIN] Seq=1 Win=1024 Len=0"
"762","8.904121411","192.168.126.128","10.136.28.34","TCP","54","58096  >  1066 [FIN] Seq=1 Win=1024 Len=0"
"763","8.904150195","192.168.126.128","10.136.28.34","TCP","54","58096  >  1036 [FIN] Seq=1 Win=1024 Len=0"
"764","8.904178749","192.168.126.128","10.136.28.34","TCP","54","58096  >  61900 [FIN] Seq=1 Win=1024 Len=0"
"765","8.904209026","192.168.126.128","10.136.28.34","TCP","54","58096  >  1110 [FIN] Seq=1 Win=1024 Len=0"
"766","8.983556798","192.168.126.128","10.136.28.34","TCP","54","58096  >  1055 [FIN] Seq=1 Win=1024 Len=0"
"767","8.983689086","192.168.126.128","10.136.28.34","TCP","54","58096  >  5902 [FIN] Seq=1 Win=1024 Len=0"
"768","8.986121327","192.168.126.128","10.136.28.34","TCP","54","58096  >  2910 [FIN] Seq=1 Win=1024 Len=0"
"769","8.986159308","192.168.126.128","10.136.28.34","TCP","54","58096  >  4002 [FIN] Seq=1 Win=1024 Len=0"
"770","8.988855063","192.168.126.128","10.136.28.34","TCP","54","58096  >  8011 [FIN] Seq=1 Win=1024 Len=0"
"771","8.988942617","192.168.126.128","10.136.28.34","TCP","54","58096  >  16001 [FIN] Seq=1 Win=1024 Len=0"
"772","8.989009312","192.168.126.128","10.136.28.34","TCP","54","58096  >  18988 [FIN] Seq=1 Win=1024 Len=0"
"773","8.989073172","192.168.126.128","10.136.28.34","TCP","54","58096  >  10778 [FIN] Seq=1 Win=1024 Len=0"
"774","8.989142071","192.168.126.128","10.136.28.34","TCP","54","58095  >  32774 [FIN] Seq=1 Win=1024 Len=0"
"775","8.989206402","192.168.126.128","10.136.28.34","TCP","54","58095  >  9900 [FIN] Seq=1 Win=1024 Len=0"
"776","8.989250875","192.168.126.128","10.136.28.34","TCP","54","58095  >  2103 [FIN] Seq=1 Win=1024 Len=0"
"777","8.991817809","192.168.126.128","10.136.28.34","TCP","54","58095  >  5100 [FIN] Seq=1 Win=1024 Len=0"
"778","8.991855931","192.168.126.128","10.136.28.34","TCP","54","58095  >  9 [FIN] Seq=1 Win=1024 Len=0"
"779","8.991882801","192.168.126.128","10.136.28.34","TCP","54","58095  >  1121 [FIN] Seq=1 Win=1024 Len=0"
"780","8.994845893","192.168.126.128","10.136.28.34","TCP","54","58096  >  8100 [FIN] Seq=1 Win=1024 Len=0"
"781","8.994951250","192.168.126.128","10.136.28.34","TCP","54","58096  >  16016 [FIN] Seq=1 Win=1024 Len=0"
"782","8.995056858","192.168.126.128","10.136.28.34","TCP","54","58095  >  1024 [FIN] Seq=1 Win=1024 Len=0"
"783","8.995120588","192.168.126.128","10.136.28.34","TCP","54","58095  >  222 [FIN] Seq=1 Win=1024 Len=0"
"784","8.995185780","192.168.126.128","10.136.28.34","TCP","54","58095  >  2638 [FIN] Seq=1 Win=1024 Len=0"
"785","8.995248107","192.168.126.128","10.136.28.34","TCP","54","58095  >  2002 [FIN] Seq=1 Win=1024 Len=0"
"786","8.995300315","192.168.126.128","10.136.28.34","TCP","54","58095  >  55600 [FIN] Seq=1 Win=1024 Len=0"
"787","8.995332846","192.168.126.128","10.136.28.34","TCP","54","58095  >  4567 [FIN] Seq=1 Win=1024 Len=0"
"788","8.995362932","192.168.126.128","10.136.28.34","TCP","54","58095  >  1083 [FIN] Seq=1 Win=1024 Len=0"
"789","8.995392628","192.168.126.128","10.136.28.34","TCP","54","58095  >  3261 [FIN] Seq=1 Win=1024 Len=0"
"790","8.995421983","192.168.126.128","10.136.28.34","TCP","54","58095  >  800 [FIN] Seq=1 Win=1024 Len=0"
"791","8.995452660","192.168.126.128","10.136.28.34","TCP","54","58095  >  1022 [FIN] Seq=1 Win=1024 Len=0"
"792","8.995482286","192.168.126.128","10.136.28.34","TCP","54","58095  >  6003 [FIN] Seq=1 Win=1024 Len=0"
"793","8.997993371","192.168.126.128","10.136.28.34","TCP","54","58095  >  5999 [FIN] Seq=1 Win=1024 Len=0"
"794","8.998038635","192.168.126.128","10.136.28.34","TCP","54","58095  >  808 [FIN] Seq=1 Win=1024 Len=0"
"795","8.998065085","192.168.126.128","10.136.28.34","TCP","54","58095  >  5051 [FIN] Seq=1 Win=1024 Len=0"
"796","8.998091565","192.168.126.128","10.136.28.34","TCP","54","58095  >  7999 [FIN] Seq=1 Win=1024 Len=0"
"797","8.998120619","192.168.126.128","10.136.28.34","TCP","54","58095  >  3001 [FIN] Seq=1 Win=1024 Len=0"
"798","8.998148882","192.168.126.128","10.136.28.34","TCP","54","58095  >  2366 [FIN] Seq=1 Win=1024 Len=0"
"799","8.998185531","192.168.126.128","10.136.28.34","TCP","54","58095  >  106 [FIN] Seq=1 Win=1024 Len=0"
"800","8.998226999","192.168.126.128","10.136.28.34","TCP","54","58095  >  1023 [FIN] Seq=1 Win=1024 Len=0"
"801","8.998261133","192.168.126.128","10.136.28.34","TCP","54","58095  >  34573 [FIN] Seq=1 Win=1024 Len=0"
"802","8.998287602","192.168.126.128","10.136.28.34","TCP","54","58095  >  9110 [FIN] Seq=1 Win=1024 Len=0"
"803","8.998314673","192.168.126.128","10.136.28.34","TCP","54","58095  >  1074 [FIN] Seq=1 Win=1024 Len=0"
"804","8.998343898","192.168.126.128","10.136.28.34","TCP","54","58095  >  1027 [FIN] Seq=1 Win=1024 Len=0"
"805","8.998395635","192.168.126.128","10.136.28.34","TCP","54","58095  >  264 [FIN] Seq=1 Win=1024 Len=0"
"806","8.998457250","192.168.126.128","10.136.28.34","TCP","54","58095  >  20 [FIN] Seq=1 Win=1024 Len=0"
"807","8.998522423","192.168.126.128","10.136.28.34","TCP","54","58095  >  1862 [FIN] Seq=1 Win=1024 Len=0"
"808","8.998584760","192.168.126.128","10.136.28.34","TCP","54","58095  >  13 [FIN] Seq=1 Win=1024 Len=0"
"809","9.000978949","192.168.126.128","10.136.28.34","TCP","54","58095  >  999 [FIN] Seq=1 Win=1024 Len=0"
"810","9.001018393","192.168.126.128","10.136.28.34","TCP","54","58095  >  32783 [FIN] Seq=1 Win=1024 Len=0"
"811","9.001048109","192.168.126.128","10.136.28.34","TCP","54","58095  >  1095 [FIN] Seq=1 Win=1024 Len=0"
"812","9.001078166","192.168.126.128","10.136.28.34","TCP","54","58095  >  6566 [FIN] Seq=1 Win=1024 Len=0"
